Date,Device Category,Sessions
2015-12-04,tablet,174248
2015-12-05,tablet,165316
2015-12-06,tablet,134845
2015-12-07,tablet,196293
2015-12-08,tablet,160659
2015-12-09,tablet,158326
2015-12-10,tablet,158229
2015-12-11,tablet,117353
2015-12-12,tablet,108438
2015-12-13,tablet,165888
2015-12-14,tablet,207837
2015-12-15,tablet,141970
2015-12-16,tablet,150101
2015-12-17,tablet,125819
2015-12-18,tablet,111064
2015-12-19,tablet,113387
2015-12-20,tablet,132962
2015-12-21,tablet,124843
2015-12-22,tablet,91302
2015-12-23,tablet,180462
2015-12-24,tablet,104021
2015-12-25,tablet,92370
2015-12-26,tablet,149161
2015-12-27,tablet,219376
2015-12-28,tablet,196286
2015-12-29,tablet,232260
2015-12-30,tablet,143316
2015-12-31,tablet,127005
2016-01-01,tablet,189225
2016-01-02,tablet,147502
2016-01-03,tablet,222148
2016-01-04,tablet,284900
2016-01-05,tablet,220559
2016-01-06,tablet,350687
2016-01-07,tablet,279553
2016-01-08,tablet,87341
2016-01-09,tablet,159678
2016-01-10,tablet,85514
2016-01-11,tablet,250549
2016-01-12,tablet,249696
2016-01-13,tablet,160625
2016-01-14,tablet,221736
2016-01-15,tablet,196810
2016-01-16,tablet,205585
2016-01-17,tablet,201384
2016-01-18,tablet,210990
2016-01-19,tablet,300830
2016-01-20,tablet,145235
2016-01-21,tablet,221091
2016-01-22,tablet,184739
2016-01-23,tablet,185786
2016-01-24,tablet,154774
2016-01-25,tablet,290622
2016-01-26,tablet,142656
2016-01-27,tablet,150099
2016-01-28,tablet,232527
2016-01-29,tablet,139195
2016-01-30,tablet,132632
2016-01-31,tablet,314233
2016-02-01,tablet,300582
2016-02-02,tablet,190889
2016-02-03,tablet,265864
2016-02-04,tablet,215283
2016-02-05,tablet,216857
2016-02-06,tablet,244024
2016-02-07,tablet,182657
2016-02-08,tablet,253930
2016-02-09,tablet,278231
2016-02-10,tablet,242515
2016-02-11,tablet,182899
2016-02-12,tablet,135060
2016-02-13,tablet,197974
2016-02-14,tablet,107399
2016-02-15,tablet,210057
2016-02-16,tablet,180372
2016-02-17,tablet,226087
2016-02-18,tablet,339254
2016-02-19,tablet,302167
2016-02-20,tablet,174742
2016-02-21,tablet,333521
2016-02-22,tablet,276804
2016-02-23,tablet,225901
2016-02-24,tablet,229158
2016-02-25,tablet,167504
2016-02-26,tablet,138553
2016-02-27,tablet,249993
2016-02-28,tablet,210300
2016-02-29,tablet,388649
2016-03-01,tablet,222603
2016-03-02,tablet,219384
2016-03-03,tablet,141468
2016-03-04,tablet,80991
2016-03-05,tablet,163024
2016-03-06,tablet,141977
2016-03-07,tablet,152319
2016-03-08,tablet,138663
2016-03-09,tablet,157665
2016-03-10,tablet,118228
2016-03-11,tablet,135427
2016-03-12,tablet,95867
2016-03-13,tablet,171037
2016-03-14,tablet,103916
2016-03-15,tablet,168047
2016-03-16,tablet,112464
2016-03-17,tablet,127112
2016-03-18,tablet,92370
2016-03-19,tablet,133749
2016-03-20,tablet,92370
2016-03-21,tablet,138551
2016-03-22,tablet,131620
2016-03-23,tablet,213610
2016-03-24,tablet,109611
2016-03-25,tablet,83590
2016-03-26,tablet,128395
2016-03-27,tablet,57732
2016-03-28,tablet,167761
2016-03-29,tablet,170480
2016-03-30,tablet,37353
2016-03-31,tablet,165465
2016-04-01,tablet,60739
2016-04-02,tablet,69275
2016-04-03,tablet,69278
2016-04-04,tablet,162725
2016-04-05,tablet,109797
2016-04-06,tablet,141575
2016-04-07,tablet,122089
2016-04-08,tablet,115458
2016-04-09,tablet,90756
2016-04-10,tablet,109401
2016-04-11,tablet,150105
2016-04-12,tablet,117106
2016-04-13,tablet,136277
2016-04-14,tablet,141575
2016-04-15,tablet,161650
2016-04-16,tablet,80821
2016-04-17,tablet,133539
2016-04-18,tablet,41491
2016-04-19,tablet,173790
2016-04-20,tablet,150101
2016-04-21,tablet,156131
2016-04-22,tablet,115458
2016-04-23,tablet,115567
2016-04-24,tablet,63836
2016-04-25,tablet,265568
2016-04-26,tablet,192819
2016-04-27,tablet,196285
2016-04-28,tablet,100909
2016-04-29,tablet,98925
2016-04-30,tablet,230931
2016-05-01,tablet,131925
2016-05-02,tablet,143031
2016-05-03,tablet,173194
2016-05-04,tablet,104017
2016-05-05,tablet,190824
2016-05-06,tablet,115462
2016-05-07,tablet,145021
2016-05-08,tablet,161650
2016-05-09,tablet,222613
2016-05-10,tablet,184844
2016-05-11,tablet,92370
2016-05-12,tablet,119714
2016-05-13,tablet,107765
2016-05-14,tablet,107828
2016-05-15,tablet,69278
2016-05-16,tablet,178707
2016-05-17,tablet,230931
2016-05-18,tablet,122236
2016-05-19,tablet,215987
2016-05-20,tablet,169676
2016-05-21,tablet,123905
2016-05-22,tablet,167135
2016-05-23,tablet,115459
2016-05-24,tablet,115464
2016-05-25,tablet,136169
2016-05-26,tablet,135171
2016-05-27,tablet,119791
2016-05-28,tablet,164557
2016-05-29,tablet,124571
2016-05-30,tablet,121082
2016-05-31,tablet,147880
2016-06-01,tablet,133032
2016-06-02,tablet,92369
2016-06-03,tablet,103913
2016-06-04,tablet,69278
2016-06-05,tablet,138548
2016-06-06,tablet,97768
2016-06-07,tablet,173402
2016-06-08,tablet,115458
2016-06-09,tablet,115563
2016-06-10,tablet,127569
2016-06-11,tablet,107315
2016-06-12,tablet,106466
2016-06-13,tablet,155963
2016-06-14,tablet,140493
2016-06-15,tablet,141785
2016-06-16,tablet,103915
2016-06-17,tablet,92367
2016-06-18,tablet,96916
2016-06-19,tablet,104018
2016-06-20,tablet,180927
2016-06-21,tablet,206803
2016-06-22,tablet,196285
2016-06-23,tablet,150102
2016-06-24,tablet,119161
2016-06-25,tablet,92370
2016-06-26,tablet,126767
2016-06-27,tablet,87833
2016-06-28,tablet,122192
2016-06-29,tablet,90403
2016-06-30,tablet,154597
2016-07-01,tablet,130855
2016-07-02,tablet,142449
2016-07-03,tablet,140330
2016-07-04,tablet,111751
2016-07-05,tablet,153630
2016-07-06,tablet,207047
2016-07-07,tablet,133048
2016-07-08,tablet,164054
2016-07-09,tablet,46184
2016-07-10,tablet,143213
2016-07-11,tablet,159861
2016-07-12,tablet,153429
2016-07-13,tablet,161123
2016-07-14,tablet,100159
2016-07-15,tablet,152289
2016-07-16,tablet,115458
2016-07-17,tablet,132111
2016-07-18,tablet,99011
2016-07-19,tablet,194230
2016-07-20,tablet,121081
2016-07-21,tablet,126178
2016-07-22,tablet,115461
2016-07-23,tablet,90049
2016-07-24,tablet,146278
2016-07-25,tablet,92369
2016-07-26,tablet,100579
2016-07-27,tablet,70796
2016-07-28,tablet,80824
2016-07-29,tablet,108755
2016-07-30,tablet,120997
2016-07-31,tablet,92469
2016-08-01,tablet,173196
2016-08-02,tablet,72940
2016-08-03,tablet,92474
2016-08-04,tablet,115464
2016-08-05,tablet,97951
2016-08-06,tablet,91774
2016-08-07,tablet,126705
2016-08-08,tablet,100093
2016-08-09,tablet,109471
2016-08-10,tablet,135515
2016-08-11,tablet,129020
2016-08-12,tablet,84814
2016-08-13,tablet,118635
2016-08-14,tablet,149228
2016-08-15,tablet,142832
2016-08-16,tablet,76058
2016-08-17,tablet,115459
2016-08-18,tablet,89893
2016-08-19,tablet,92370
2016-08-20,tablet,79035
2016-08-21,tablet,141120
2016-08-22,tablet,98401
2016-08-23,tablet,270144
2016-08-24,tablet,186472
2016-08-25,tablet,80929
2016-08-26,tablet,150207
2016-08-27,tablet,25858
2016-08-28,tablet,99948
2016-08-29,tablet,149085
2016-08-30,tablet,124343
2016-08-31,tablet,69418
2016-09-01,tablet,105567
2016-09-02,tablet,113034
2016-09-03,tablet,138554
2016-09-04,tablet,116059
2016-09-05,tablet,250711
2016-09-06,tablet,202976
2016-09-07,tablet,179559
2016-09-08,tablet,187838
2016-09-09,tablet,206582
2016-09-10,tablet,86591
2016-09-11,tablet,74934
2016-09-12,tablet,150099
2016-09-13,tablet,152283
2016-09-14,tablet,87322
2016-09-15,tablet,116868
2016-09-16,tablet,112836
2016-09-17,tablet,78817
2016-09-18,tablet,46286
2016-09-19,tablet,153017
2016-09-20,tablet,79950
2016-09-21,tablet,122125
2016-09-22,tablet,71720
2016-09-23,tablet,138429
2016-09-24,tablet,109123
2016-09-25,tablet,115464
2016-09-26,tablet,69275
2016-09-27,tablet,87335
2016-09-28,tablet,125230
2016-09-29,tablet,150102
2016-09-30,tablet,54036
2016-10-01,tablet,34635
2016-10-02,tablet,97391
2016-10-03,tablet,117078
2016-10-04,tablet,133828
2016-10-05,tablet,140563
2016-10-06,tablet,161645
2016-10-07,tablet,49395
2016-10-08,tablet,69485
2016-10-09,tablet,26250
2016-10-10,tablet,157169
2016-10-11,tablet,138553
2016-10-12,tablet,76486
2016-10-13,tablet,105359
2016-10-14,tablet,161652
2016-10-15,tablet,131880
2016-10-16,tablet,127005
2016-10-17,tablet,176041
2016-10-18,tablet,115461
2016-10-19,tablet,179780
2016-10-20,tablet,139994
2016-10-21,tablet,64931
2016-10-22,tablet,80823
2016-10-23,tablet,95188
2016-10-24,tablet,134817
2016-10-25,tablet,127007
2016-10-26,tablet,116682
2016-10-27,tablet,171962
2016-10-28,tablet,69278
2016-10-29,tablet,123903
2016-10-30,tablet,80821
2016-10-31,tablet,53230
2016-11-01,tablet,170801
2016-11-02,tablet,112710
2016-11-03,tablet,150102
2016-11-04,tablet,101867
2016-11-05,tablet,69278
2016-11-06,tablet,147763
2016-11-07,tablet,216870
2016-11-08,tablet,164917
2016-11-09,tablet,147396
2016-11-10,tablet,135703
2016-11-11,tablet,127009
2016-11-12,tablet,103916
2016-11-13,tablet,158316
2016-11-14,tablet,132804
2016-11-15,tablet,150098
2016-11-16,tablet,103918
2016-11-17,tablet,161684
2016-11-18,tablet,103915
2016-11-19,tablet,87288
2016-11-20,tablet,98884
2016-11-21,tablet,103026
2016-11-22,tablet,115459
2016-11-23,tablet,119841
2016-11-24,tablet,69275
2016-11-25,tablet,118079
2016-11-26,tablet,46396
2016-11-27,tablet,80824
2016-11-28,tablet,183830
2016-11-29,tablet,136392
2016-11-30,tablet,207839
2016-12-01,tablet,0
2016-12-02,tablet,57724
2016-12-03,tablet,111452
2016-12-04,tablet,103916
2016-12-05,tablet,170336
2016-12-06,tablet,144603
2016-12-07,tablet,102754
2016-12-08,tablet,34635
2016-12-09,tablet,80928
2016-12-10,tablet,80824
2016-12-11,tablet,83692
2016-12-12,tablet,154277
2016-12-13,tablet,138556
2016-12-14,tablet,105420
2016-12-15,tablet,74267
2016-12-16,tablet,80824
2016-12-17,tablet,142331
2016-12-18,tablet,64743
2016-12-19,tablet,122467
2016-12-20,tablet,78966
2016-12-21,tablet,46286
2016-12-22,tablet,110353
2016-12-23,tablet,57724
2016-12-24,tablet,115464
2016-12-25,tablet,69278
2016-12-26,tablet,115461
2016-12-27,tablet,98149
2016-12-28,tablet,154592
2016-12-29,tablet,83552
2016-12-30,tablet,144623
2016-12-31,tablet,46889
2017-01-01,tablet,127110
2017-01-02,tablet,171926
2017-01-03,tablet,195158
2017-01-04,tablet,91874
2017-01-05,tablet,48374
2017-01-06,tablet,101389
2017-01-07,tablet,92369
2017-01-08,tablet,125567
2017-01-09,tablet,149075
2017-01-10,tablet,150099
2017-01-11,tablet,169280
2017-01-12,tablet,192473
2017-01-13,tablet,81279
2017-01-14,tablet,82259
2017-01-15,tablet,134505
2017-01-16,tablet,196303
2017-01-17,tablet,184749
2017-01-18,tablet,150201
2017-01-19,tablet,150104
2017-01-20,tablet,115462
2017-01-21,tablet,138556
2017-01-22,tablet,115459
2017-01-23,tablet,92367
2017-01-24,tablet,132829
2017-01-25,tablet,201626
2017-01-26,tablet,152730
2017-01-27,tablet,136090
2017-01-28,tablet,103916
2017-01-29,tablet,197765
2017-01-30,tablet,106430
2017-01-31,tablet,150099
2017-02-01,tablet,96148
2017-02-02,tablet,57732
2017-02-03,tablet,115315
2017-02-04,tablet,142116
2017-02-05,tablet,200434
2017-02-06,tablet,161648
2017-02-07,tablet,108689
2017-02-08,tablet,103437
2017-02-09,tablet,196289
2017-02-10,tablet,61461
2017-02-11,tablet,92367
2017-02-12,tablet,93338
2017-02-13,tablet,75457
2017-02-14,tablet,98625
2017-02-15,tablet,77434
2017-02-16,tablet,80824
2017-02-17,tablet,150201
2017-02-18,tablet,200361
2017-02-19,tablet,56900
2017-02-20,tablet,184522
2017-02-21,tablet,138556
2017-02-22,tablet,105588
2017-02-23,tablet,122948
2017-02-24,tablet,161653
2017-02-25,tablet,173196
2017-02-26,tablet,181937
2017-02-27,tablet,247430
2017-02-28,tablet,138553
2017-03-01,tablet,125260
2017-03-02,tablet,115458
2017-03-03,tablet,164659
2017-03-04,tablet,115459
2017-03-05,tablet,87563
2017-03-06,tablet,137919
2017-03-07,tablet,179658
2017-03-08,tablet,124439
2017-03-09,tablet,101769
2017-03-10,tablet,69278
2017-03-11,tablet,34638
2017-03-12,tablet,170447
2017-03-13,tablet,135348
2017-03-14,tablet,173196
2017-03-15,tablet,127002
2017-03-16,tablet,127110
2017-03-17,tablet,51657
2017-03-18,tablet,111911
2017-03-19,tablet,173190
2017-03-20,tablet,139657
2017-03-21,tablet,127004
2017-03-22,tablet,218512
2017-03-23,tablet,132497
2017-03-24,tablet,98680
2017-03-25,tablet,115422
2017-03-26,tablet,113376
2017-03-27,tablet,150102
2017-03-28,tablet,78584
2017-03-29,tablet,103795
2017-03-30,tablet,104011
2017-03-31,tablet,127008
2017-04-01,tablet,57732
2017-04-02,tablet,113450
2017-04-03,tablet,122662
2017-04-04,tablet,160463
2017-04-05,tablet,92367
2017-04-06,tablet,154568
2017-04-07,tablet,112050
2017-04-08,tablet,86839
2017-04-09,tablet,118230
2017-04-10,tablet,104703
2017-04-11,tablet,127952
2017-04-12,tablet,84613
2017-04-13,tablet,92367
2017-04-14,tablet,92369
2017-04-15,tablet,108060
2017-04-16,tablet,180790
2017-04-17,tablet,90636
2017-04-18,tablet,62494
2017-04-19,tablet,93246
2017-04-20,tablet,86034
2017-04-21,tablet,137056
2017-04-22,tablet,132803
2017-04-23,tablet,46178
2017-04-24,tablet,156564
2017-04-25,tablet,138556
2017-04-26,tablet,188800
2017-04-27,tablet,197267
2017-04-28,tablet,115461
2017-04-29,tablet,127007
2017-04-30,tablet,127010
2017-05-01,tablet,161748
2017-05-02,tablet,102576
2017-05-03,tablet,134050
2017-05-04,tablet,95531
2017-05-05,tablet,120337
2017-05-06,tablet,124031
2017-05-07,tablet,173194
2017-05-08,tablet,182410
2017-05-09,tablet,161649
2017-05-10,tablet,127010
2017-05-11,tablet,114113
2017-05-12,tablet,69870
2017-05-13,tablet,132774
2017-05-14,tablet,150107
2017-05-15,tablet,146351
2017-05-16,tablet,139296
2017-05-17,tablet,95278
2017-05-18,tablet,89595
2017-05-19,tablet,103916
2017-05-20,tablet,100441
2017-05-21,tablet,80821
2017-05-22,tablet,145110
2017-05-23,tablet,81169
2017-05-24,tablet,92370
2017-05-25,tablet,92369
2017-05-26,tablet,103915
2017-05-27,tablet,92367
2017-05-28,tablet,137267
2017-05-29,tablet,92369
2017-05-30,tablet,69273
2017-05-31,tablet,158208
2017-06-01,tablet,166867
2017-06-02,tablet,107545
2017-06-03,tablet,55562
2017-06-04,tablet,91304
2017-06-05,tablet,14704
2017-06-06,tablet,92369
2017-06-07,tablet,77619
2017-06-08,tablet,46184
2017-06-09,tablet,80821
2017-06-10,tablet,73254
2017-06-11,tablet,102254
2017-06-12,tablet,78191
2017-06-13,tablet,114786
2017-06-14,tablet,127008
2017-06-15,tablet,69276
2017-06-16,tablet,95236
2017-06-17,tablet,110060
2017-06-18,tablet,122056
2017-06-19,tablet,159516
2017-06-20,tablet,100856
2017-06-21,tablet,57730
2017-06-22,tablet,69278
2017-06-23,tablet,111872
2017-06-24,tablet,57724
2017-06-25,tablet,95251
2017-06-26,tablet,92370
2017-06-27,tablet,116123
2017-06-28,tablet,127109
2017-06-29,tablet,94697
2017-06-30,tablet,85649
2017-07-01,tablet,85007
2017-07-02,tablet,73786
2017-07-03,tablet,92369
2017-07-04,tablet,160500
2017-07-05,tablet,126484
2017-07-06,tablet,89622
2017-07-07,tablet,80824
2017-07-08,tablet,93455
2017-07-09,tablet,118263
2017-07-10,tablet,80824
2017-07-11,tablet,180966
2017-07-12,tablet,92691
2017-07-13,tablet,46181
2017-07-14,tablet,96074
2017-07-15,tablet,81627
2017-07-16,tablet,88740
2017-07-17,tablet,115464
2017-07-18,tablet,73208
2017-07-19,tablet,124571
2017-07-20,tablet,92365
2017-07-21,tablet,108688
2017-07-22,tablet,139425
2017-07-23,tablet,195597
2017-07-24,tablet,166447
2017-07-25,tablet,103916
2017-07-26,tablet,114233
2017-07-27,tablet,89570
2017-07-28,tablet,66036
2017-07-29,tablet,126679
2017-07-30,tablet,136741
2017-07-31,tablet,161594
2017-08-01,tablet,148165
2017-08-02,tablet,155863
2017-08-03,tablet,92367
2017-08-04,tablet,90790
2017-08-05,tablet,122842
2017-08-06,tablet,74192
2017-08-07,tablet,92822
2017-08-08,tablet,131660
2017-08-09,tablet,97138
2017-08-10,tablet,139148
2017-08-11,tablet,97429
2017-08-12,tablet,206322
2017-08-13,tablet,92370
2017-08-14,tablet,210420
2017-08-15,tablet,123344
2017-08-16,tablet,241681
2017-08-17,tablet,109480
2017-08-18,tablet,119652
2017-08-19,tablet,92367
2017-08-20,tablet,69276
2017-08-21,tablet,182498
2017-08-22,tablet,168687
2017-08-23,tablet,70044
2017-08-24,tablet,88158
2017-08-25,tablet,80824
2017-08-26,tablet,115562
2017-08-27,tablet,144290
2017-08-28,tablet,164134
2017-08-29,tablet,92370
2017-08-30,tablet,161151
2017-08-31,tablet,127010
2017-09-01,tablet,157923
2017-09-02,tablet,85417
2017-09-03,tablet,122062
2017-09-04,tablet,86993
2017-09-05,tablet,222146
2017-09-06,tablet,184735
2017-09-07,tablet,79521
2017-09-08,tablet,82602
2017-09-09,tablet,95068
2017-09-10,tablet,115464
2017-09-11,tablet,118386
2017-09-12,tablet,198704
2017-09-13,tablet,149531
2017-09-14,tablet,186971
2017-09-15,tablet,208184
2017-09-16,tablet,127995
2017-09-17,tablet,115461
2017-09-18,tablet,219380
2017-09-19,tablet,100099
2017-09-20,tablet,153409
2017-09-21,tablet,179944
2017-09-22,tablet,89276
2017-09-23,tablet,34638
2017-09-24,tablet,62183
2017-09-25,tablet,92370
2017-09-26,tablet,80821
2017-09-27,tablet,89360
2017-09-28,tablet,53571
2017-09-29,tablet,69275
2017-09-30,tablet,42441
2017-10-01,tablet,78465
2017-10-02,tablet,143900
2017-10-03,tablet,57347
2017-10-04,tablet,127004
2017-10-05,tablet,72547
2017-10-06,tablet,122931
2017-10-07,tablet,87119
2017-10-08,tablet,92369
2017-10-09,tablet,291212
2017-10-10,tablet,68110
2017-10-11,tablet,92367
2017-10-12,tablet,67622
2017-10-13,tablet,46186
2017-10-14,tablet,89118
2017-10-15,tablet,57732
2017-10-16,tablet,115459
2017-10-17,tablet,104734
2017-10-18,tablet,114279
2017-10-19,tablet,69278
2017-10-20,tablet,69278
2017-10-21,tablet,23092
2017-10-22,tablet,118731
2017-10-23,tablet,152362
2017-10-24,tablet,138554
2017-10-25,tablet,106245
2017-10-26,tablet,153780
2017-10-27,tablet,69270
2017-10-28,tablet,115183
2017-10-29,tablet,105675
2017-10-30,tablet,109272
2017-10-31,tablet,57732
2017-11-01,tablet,89698
2017-11-02,tablet,92580
2017-11-03,tablet,92370
2017-11-04,tablet,48931
2017-11-05,tablet,130204
2017-11-06,tablet,83208
2017-11-07,tablet,46184
2017-11-08,tablet,169823
2017-11-09,tablet,69074
2017-11-10,tablet,57732
2017-11-11,tablet,23089
2017-11-12,tablet,63074
2017-11-13,tablet,156653
2017-11-14,tablet,59988
2017-11-15,tablet,138556
2017-11-16,tablet,15395
2017-11-17,tablet,105316
2017-11-18,tablet,69380
2017-11-19,tablet,58498
2017-11-20,tablet,69278
2017-11-21,tablet,96965
2017-11-22,tablet,57730
2017-11-23,tablet,59814
2017-11-24,tablet,100441
2017-11-25,tablet,105690
2017-11-26,tablet,34638
2017-11-27,tablet,115462
2017-11-28,tablet,98886
2017-11-29,tablet,91572
2017-11-30,tablet,125808
2017-12-01,tablet,161645
2017-12-02,tablet,80824
2017-12-03,tablet,79754
2017-12-04,tablet,144388
2017-12-05,tablet,311656
2017-12-06,tablet,1799165
2017-12-07,tablet,1247200
2017-12-08,tablet,690048
2017-12-09,tablet,315410
2017-12-10,tablet,170429
2017-12-11,tablet,231875
2017-12-12,tablet,205507
2017-12-13,tablet,127115
2017-12-14,tablet,127010
2017-12-15,tablet,80824
2017-12-16,tablet,57732
2017-12-17,tablet,110408
2017-12-18,tablet,138556
2017-12-19,tablet,150696
2017-12-20,tablet,116418
2017-12-21,tablet,80824
2017-12-22,tablet,34635
2017-12-23,tablet,97241
2017-12-24,tablet,34638
2017-12-25,tablet,69275
2017-12-26,tablet,100319
2017-12-27,tablet,167099
2017-12-28,tablet,89307
2017-12-29,tablet,69278
2017-12-30,tablet,100377
2017-12-31,tablet,23089
2018-01-01,tablet,138556
2018-01-02,tablet,85512
2018-01-03,tablet,104262
2018-01-04,tablet,164893
2018-01-05,tablet,125662
2018-01-06,tablet,115563
2018-01-07,tablet,92370
2018-01-08,tablet,98325
2018-01-09,tablet,124722
2018-01-10,tablet,122278
2018-01-11,tablet,141184
2018-01-12,tablet,87643
2018-01-13,tablet,103366
2018-01-14,tablet,97913
2018-01-15,tablet,132880
2018-01-16,tablet,152643
2018-01-17,tablet,174627
2018-01-18,tablet,127527
2018-01-19,tablet,128804
2018-01-20,tablet,65841
2018-01-21,tablet,62058
2018-01-22,tablet,92367
2018-01-23,tablet,98831
2018-01-24,tablet,128777
2018-01-25,tablet,127008
2018-01-26,tablet,134031
2018-01-27,tablet,92370
2018-01-28,tablet,68798
2018-01-29,tablet,169417
2018-01-30,tablet,72363
2018-01-31,tablet,120045
2018-02-01,tablet,147937
2018-02-02,tablet,159050
2018-02-03,tablet,115462
2018-02-04,tablet,129020
2018-02-05,tablet,119900
2018-02-06,tablet,173196
2018-02-07,tablet,168315
2018-02-08,tablet,166280
2018-02-09,tablet,138556
2018-02-10,tablet,127790
2018-02-11,tablet,98253
2018-02-12,tablet,150096
2018-02-13,tablet,127005
2018-02-14,tablet,193083
2018-02-15,tablet,161647
2018-02-16,tablet,103910
2018-02-17,tablet,69768
2018-02-18,tablet,134315
2018-02-19,tablet,173370
2018-02-20,tablet,170251
2018-02-21,tablet,126925
2018-02-22,tablet,157157
2018-02-23,tablet,92472
2018-02-24,tablet,247726
2018-02-25,tablet,103913
2018-02-26,tablet,140298
2018-02-27,tablet,115464
2018-02-28,tablet,127772
2018-03-01,tablet,131004
2018-03-02,tablet,207832
2018-03-03,tablet,76944
2018-03-04,tablet,104252
2018-03-05,tablet,161745
2018-03-06,tablet,115462
2018-03-07,tablet,161648
2018-03-08,tablet,135631
2018-03-09,tablet,127005
2018-03-10,tablet,69278
2018-03-11,tablet,184741
2018-03-12,tablet,194887
2018-03-13,tablet,137956
2018-03-14,tablet,104020
2018-03-15,tablet,115459
2018-03-16,tablet,127002
2018-03-17,tablet,101832
2018-03-18,tablet,73309
2018-03-19,tablet,92367
2018-03-20,tablet,67534
2018-03-21,tablet,158207
2018-03-22,tablet,144585
2018-03-23,tablet,141055
2018-03-24,tablet,92370
2018-03-25,tablet,57730
2018-03-26,tablet,115561
2018-03-27,tablet,125308
2018-03-28,tablet,65905
2018-03-29,tablet,155591
2018-03-30,tablet,92477
2018-03-31,tablet,103918
2018-04-01,tablet,80546
2018-04-02,tablet,148210
2018-04-03,tablet,135350
2018-04-04,tablet,87839
2018-04-05,tablet,99242
2018-04-06,tablet,161650
2018-04-07,tablet,103916
2018-04-08,tablet,182804
2018-04-09,tablet,296621
2018-04-10,tablet,158134
2018-04-11,tablet,198938
2018-04-12,tablet,83583
2018-04-13,tablet,170837
2018-04-14,tablet,116792
2018-04-15,tablet,57730
2018-04-16,tablet,157827
2018-04-17,tablet,55776
2018-04-18,tablet,23089
2018-04-19,tablet,96804
2018-04-20,tablet,100102
2018-04-21,tablet,69380
2018-04-22,tablet,168326
2018-04-23,tablet,74558
2018-04-24,tablet,103915
2018-04-25,tablet,124262
2018-04-26,tablet,125430
2018-04-27,tablet,86061
2018-04-28,tablet,119970
2018-04-29,tablet,41605
2018-04-30,tablet,103405
2018-05-01,tablet,69278
2018-05-02,tablet,57727
2018-05-03,tablet,150102
2018-05-04,tablet,150099
2018-05-05,tablet,115611
2018-05-06,tablet,103916
2018-05-07,tablet,138553
2018-05-08,tablet,60492
2018-05-09,tablet,113026
2018-05-10,tablet,103913
2018-05-11,tablet,118716
2018-05-12,tablet,46184
2018-05-13,tablet,84922
2018-05-14,tablet,92367
2018-05-15,tablet,167729
2018-05-16,tablet,92369
2018-05-17,tablet,66920
2018-05-18,tablet,138555
2018-05-19,tablet,69270
2018-05-20,tablet,113144
2018-05-21,tablet,138550
2018-05-22,tablet,115561
2018-05-23,tablet,129693
2018-05-24,tablet,102750
2018-05-25,tablet,92367
2018-05-26,tablet,101574
2018-05-27,tablet,69278
2018-05-28,tablet,63911
2018-05-29,tablet,119862
2018-05-30,tablet,92367
2018-05-31,tablet,115126
2018-06-01,tablet,40846
2018-06-02,tablet,57732
2018-06-03,tablet,57730
2018-06-04,tablet,144991
2018-06-05,tablet,122552
2018-06-06,tablet,179220
2018-06-07,tablet,68014
2018-06-08,tablet,153427
2018-06-09,tablet,115459
2018-06-10,tablet,11546
2018-06-11,tablet,103913
2018-06-12,tablet,43590
2018-06-13,tablet,81910
2018-06-14,tablet,46184
2018-06-15,tablet,96659
2018-06-16,tablet,46283
2018-06-17,tablet,80819
2018-06-18,tablet,103913
2018-06-19,tablet,138561
2018-06-20,tablet,80821
2018-06-21,tablet,122985
2018-06-22,tablet,34638
2018-06-23,tablet,46181
2018-06-24,tablet,77467
2018-06-25,tablet,138351
2018-06-26,tablet,92370
2018-06-27,tablet,84601
2018-06-28,tablet,124527
2018-06-29,tablet,80821
2018-06-30,tablet,45415
2018-07-01,tablet,69273
2018-07-02,tablet,103912
2018-07-03,tablet,112481
2018-07-04,tablet,57732
2018-07-05,tablet,37906
2018-07-06,tablet,57724
2018-07-07,tablet,127007
2018-07-08,tablet,40279
2018-07-09,tablet,67854
2018-07-10,tablet,94540
2018-07-11,tablet,100193
2018-07-12,tablet,80824
2018-07-13,tablet,96585
2018-07-14,tablet,57730
2018-07-15,tablet,69278
2018-07-16,tablet,92368
2018-07-17,tablet,63755
2018-07-18,tablet,169073
2018-07-19,tablet,73344
2018-07-20,tablet,125624
2018-07-21,tablet,107109
2018-07-22,tablet,55068
2018-07-23,tablet,149584
2018-07-24,tablet,65098
2018-07-25,tablet,141122
2018-07-26,tablet,92464
2018-07-27,tablet,132474
2018-07-28,tablet,74455
2018-07-29,tablet,115462
2018-07-30,tablet,92368
2018-07-31,tablet,57727
2018-08-01,tablet,120893
2018-08-02,tablet,93884
2018-08-03,tablet,117595
2018-08-04,tablet,57727
2018-08-05,tablet,57732
2018-08-06,tablet,101164
2018-08-07,tablet,103913
2018-08-08,tablet,98663
2018-08-09,tablet,127002
2018-08-10,tablet,151897
2018-08-11,tablet,65383
2018-08-12,tablet,69278
2018-08-13,tablet,57727
2018-08-14,tablet,104599
2018-08-15,tablet,92367
2018-08-16,tablet,69278
2018-08-17,tablet,115462
2018-08-18,tablet,23089
2018-08-19,tablet,69198
2018-08-20,tablet,69273
2018-08-21,tablet,47806
2018-08-22,tablet,46181
2018-08-23,tablet,78116
2018-08-24,tablet,103916
2018-08-25,tablet,103915
2018-08-26,tablet,69278
2018-08-27,tablet,117831
2018-08-28,tablet,107584
